,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
801,False,,,False,False,False,False,True,False,False,False,False,False,0te,Topic User Event,Topic User Events,False,False,False,TopicUserEvent,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicUserEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicUserEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicUserEvent')])"
802,False,,,True,False,False,False,True,False,False,False,False,False,0NI,Transaction Security Policy,Transaction Security Policies,False,False,False,TransactionSecurityPolicy,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TransactionSecurityPolicy/{ID}'), ('describe', '/services/data/v57.0/sobjects/TransactionSecurityPolicy/describe'), ('sobject', '/services/data/v57.0/sobjects/TransactionSecurityPolicy')])"
803,False,,,True,False,False,False,False,False,False,False,False,False,01h,Language Translation,Language Translation,False,False,False,Translation,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Translation/{ID}'), ('describe', '/services/data/v57.0/sobjects/Translation/describe'), ('sobject', '/services/data/v57.0/sobjects/Translation')])"
804,False,,,False,False,False,False,False,False,False,False,False,False,0Gp,Ui Formula Criterion,Ui Formula Criteria,False,False,False,UiFormulaCriterion,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UiFormulaCriterion/{ID}'), ('describe', '/services/data/v57.0/sobjects/UiFormulaCriterion/describe'), ('sobject', '/services/data/v57.0/sobjects/UiFormulaCriterion')])"
805,False,,,False,False,False,False,False,False,False,False,False,False,09t,Ui Formula Rule,Ui Formula Rules,False,False,False,UiFormulaRule,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UiFormulaRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/UiFormulaRule/describe'), ('sobject', '/services/data/v57.0/sobjects/UiFormulaRule')])"
806,False,,,False,False,False,False,False,False,False,False,False,False,,Undecided Event Relation,Undecided Event Relations,False,False,False,UndecidedEventRelation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UndecidedEventRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/UndecidedEventRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/UndecidedEventRelation')])"
807,False,,,False,False,False,False,False,False,False,False,False,False,0Uw,URI Event,URI Events,False,False,False,UriEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UriEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/UriEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UriEvent')])"
808,False,,,False,False,False,False,False,False,False,False,False,False,0Ux,URI Event Stream ,URI Event Streams,False,False,False,UriEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UriEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UriEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UriEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/UriEventStream')])"
809,False,,,True,False,False,False,False,False,True,False,False,False,005,User,Users,True,False,True,User,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/User/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/User/{ID}'), ('namedLayouts', '/services/data/v57.0/sobjects/User/describe/namedLayouts/{LayoutName}'), ('passwordUtilities', '/services/data/v57.0/sobjects/User/{ID}/password'), ('describe', '/services/data/v57.0/sobjects/User/describe'), ('quickActions', '/services/data/v57.0/sobjects/User/quickActions'), ('layouts', '/services/data/v57.0/sobjects/User/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/User')])"
810,False,,,True,False,False,False,True,False,False,False,False,False,0Ds,Last Used App,Last Used App,False,False,False,UserAppInfo,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserAppInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserAppInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/UserAppInfo')])"
811,False,,,True,False,False,False,True,False,False,False,False,False,0Nw,UserAppMenuCustomization,UserAppMenuCustomizations,False,False,False,UserAppMenuCustomization,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserAppMenuCustomization/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserAppMenuCustomization/describe'), ('sobject', '/services/data/v57.0/sobjects/UserAppMenuCustomization')])"
812,False,Share,UserAppMenuCustomization,True,False,False,False,True,False,False,False,False,False,,UserAppMenuCustomization Share,UserAppMenuCustomization Share,False,False,False,UserAppMenuCustomizationShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserAppMenuCustomizationShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserAppMenuCustomizationShare/describe'), ('sobject', '/services/data/v57.0/sobjects/UserAppMenuCustomizationShare')])"
813,False,,,False,False,False,False,False,False,False,False,False,False,07p,Application,Applications,True,False,True,UserAppMenuItem,True,False,False,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UserAppMenuItem/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UserAppMenuItem/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserAppMenuItem/describe'), ('layouts', '/services/data/v57.0/sobjects/UserAppMenuItem/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UserAppMenuItem')])"
814,False,ChangeEvent,User,False,False,False,False,False,False,False,False,False,False,,User Change Event,User Change Event,False,False,False,UserChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UserChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UserChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UserChangeEvent')])"
815,False,,,True,False,False,False,True,False,False,False,False,False,0UV,User Email Preferred Person,User Email Preferred People,False,False,False,UserEmailPreferredPerson,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserEmailPreferredPerson/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserEmailPreferredPerson/describe'), ('sobject', '/services/data/v57.0/sobjects/UserEmailPreferredPerson')])"
816,False,Share,UserEmailPreferredPerson,True,False,False,False,True,False,False,False,False,False,,User Email Preferred Person Share,User Email Preferred Person Share,False,False,False,UserEmailPreferredPersonShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserEmailPreferredPersonShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserEmailPreferredPersonShare/describe'), ('sobject', '/services/data/v57.0/sobjects/UserEmailPreferredPersonShare')])"
817,False,,,False,False,False,False,False,False,False,False,False,False,07u,User Entity Access,User Entity Access,False,False,False,UserEntityAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserEntityAccess/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserEntityAccess/describe'), ('sobject', '/services/data/v57.0/sobjects/UserEntityAccess')])"
818,False,Feed,User,False,False,False,False,True,False,False,False,False,False,,User Feed,User Feed,False,False,False,UserFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/UserFeed')])"
819,False,,,False,False,False,False,False,False,False,False,False,False,4fp,User Field Access,User Field Access,False,False,False,UserFieldAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserFieldAccess/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserFieldAccess/describe'), ('sobject', '/services/data/v57.0/sobjects/UserFieldAccess')])"
820,False,,,False,False,False,False,False,False,False,False,False,False,100,User License,User Licenses,False,False,False,UserLicense,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserLicense/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserLicense/describe'), ('sobject', '/services/data/v57.0/sobjects/UserLicense')])"
821,False,,,True,False,False,False,True,False,False,False,False,False,0Na,User List View,User List View,False,False,False,UserListView,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserListView/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserListView/describe'), ('sobject', '/services/data/v57.0/sobjects/UserListView')])"
822,False,,,True,False,False,False,True,False,False,False,False,False,0JU,User List View Criteria,User List View Criteria,False,False,False,UserListViewCriterion,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserListViewCriterion/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserListViewCriterion/describe'), ('sobject', '/services/data/v57.0/sobjects/UserListViewCriterion')])"
823,False,,,False,False,False,False,False,False,False,False,False,False,0Yw,User Login,User Login,False,False,False,UserLogin,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserLogin/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserLogin/describe'), ('sobject', '/services/data/v57.0/sobjects/UserLogin')])"
824,False,,,True,False,False,False,True,False,False,False,False,False,051,User Package License,User Package License,False,False,False,UserPackageLicense,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserPackageLicense/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserPackageLicense/describe'), ('sobject', '/services/data/v57.0/sobjects/UserPackageLicense')])"
825,False,,,False,False,False,False,False,False,False,False,False,False,0up,User Permission Access,User Permission Access,False,False,False,UserPermissionAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserPermissionAccess/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserPermissionAccess/describe'), ('sobject', '/services/data/v57.0/sobjects/UserPermissionAccess')])"
826,False,,,True,False,False,False,True,False,False,False,False,False,03u,User Preference,User Preferences,False,False,False,UserPreference,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserPreference/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserPreference/describe'), ('sobject', '/services/data/v57.0/sobjects/UserPreference')])"
827,False,,,True,False,False,False,True,False,False,False,False,False,2g0,User Prioritized Record,User Prioritized Records,False,False,False,UserPrioritizedRecord,True,True,True,False,True,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserPrioritizedRecord/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UserPrioritizedRecord/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UserPrioritizedRecord/describe'), ('sobject', '/services/data/v57.0/sobjects/UserPrioritizedRecord')])"
828,False,Share,UserPrioritizedRecord,True,False,False,False,True,False,False,False,False,False,,User Prioritized Record Share,User Prioritized Record Share,False,False,False,UserPrioritizedRecordShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserPrioritizedRecordShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserPrioritizedRecordShare/describe'), ('sobject', '/services/data/v57.0/sobjects/UserPrioritizedRecordShare')])"
829,False,,,True,False,False,False,True,False,False,False,False,False,0Ni,User Provisioning Account,User Provisioning Accounts,False,False,False,UserProvAccount,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserProvAccount/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserProvAccount/describe'), ('sobject', '/services/data/v57.0/sobjects/UserProvAccount')])"
830,False,,,True,False,False,False,True,False,False,False,False,False,0HY,User Provisioning Account Staging,User Provisioning Account Stagings,False,False,False,UserProvAccountStaging,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserProvAccountStaging/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserProvAccountStaging/describe'), ('sobject', '/services/data/v57.0/sobjects/UserProvAccountStaging')])"
831,False,,,True,False,False,False,True,False,False,False,False,False,0HX,User Provisioning Mock Target,User Provisioning Mock Targets,False,False,False,UserProvMockTarget,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserProvMockTarget/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserProvMockTarget/describe'), ('sobject', '/services/data/v57.0/sobjects/UserProvMockTarget')])"
832,False,,,True,False,False,False,True,False,False,False,False,False,0Je,User Provisioning Config,User Provisioning Configs,False,False,False,UserProvisioningConfig,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserProvisioningConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserProvisioningConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/UserProvisioningConfig')])"
833,False,,,True,False,False,False,True,False,False,False,False,False,0Hs,User Provisioning Log,User Provisioning Logs,False,False,False,UserProvisioningLog,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UserProvisioningLog/{ID}'), ('describe', '/services/data/v57.0/sobjects/UserProvisioningLog/describe'), ('sobject', '/services/data/v57.0/sobjects/UserProvisioningLog')])"
834,False,,,True,False,False,False,True,False,False,False,False,False,0HP,User Provisioning Request,User Provisioning Requests,True,False,False,UserProvisioningRequest,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UserProvisioningRequest/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UserProvisioningRequest/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UserProvisioningRequest/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UserProvisioningRequest/describe'), ('layouts', '/services/data/v57.0/sobjects/UserProvisioningRequest/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UserProvisioningRequest')])"
